,Unnamed: 0,title,artist,genre,lyric
819,819,  오늘 같은 밤이면  Feat  밈  mim            , 어반폴리  ,발라드,"홀로 걷는 이 길이 낯설기만 해 아무 생각 없이 그냥 걷다보면 결국 결국 나 너의 생각만 너로 가득해 넌 어디에 있니 오늘같은 밤이면 더욱 니가 그리워 못자 니 생각이 나서 문득 우리 추억에 눈물을 쏟는다 내일이 또 온대도 나는 결국 너를 찾다가 울 것 같아 이렇게 널 잊지도 못하는 나 돌아와줘 하루종일 심난해 어떡해야해 아무것도 할 수도 없는 나인데 너는 너는 어떻게 지내니 바보같은 나 널 그리워만 해 오늘같은 밤이면 더욱 니가 그리워 못자 니 생각이 나서 문득 우리 추억에 눈물을 쏟는다 니가 없는 내 모습 아직 많이 힘들기만 해 우리의 사랑이 이제는 정말 다 사라진거니 오늘같은 밤이면 더욱 니가 그리워 못자 니 생각이 나서 문득 우리 추억에 눈물을 쏟는다 내일이 또 온대도 나는 결국 너를 찾다가 울 것 같아 이렇게 널 잊지도 못하는 나 돌아와줘 
"
820,820,  Like a Moon  with 박현후           , 라리  Lari   ,발라드,"까만 달밤에 나 홀로 누웠죠 무심코 바라본 창밖의 달은 날 마중 나온 듯 밝게 빛났죠 외롭지 않게 날 지켜주듯이 덩그러니 저 달 하나 마치 나와 같아서 까마득한 세상 속 마치 달과 같아서 무엇 하나 쉽지 않은 이 세상 속에서 또 견뎌낼까 버텨낼까 아득한 밤 속에 떠 있는 달처럼 나도 빛날 수 있을까 언제쯤 또다시 찾아올까요 밝게 비춰주는 창밖의 달은 날 배웅하는 듯 밝게 빛났죠 외롭지 않게 날 지켜주듯이 
"
821,821,  너  나  우리          , 오오  OHOH   ,발라드,"지금도 어딜 가는지 모르겠어 조금도 확실하지 않은 내가 어쩌면 어쩌면 금방 사라져 버리진 않을까 언제라도 이상하지 않을 것 같아 내가 어떤 것을 위해 또 어떤 맘을 위해 여기 있을까 숨차게 뛰고 있는 너는 어디야 우리가 바라보고 있는 곳은 같아 아님 정반대로 등을 지고 있나 또 언제 만나 어떤 얘기를 나누면 좋을까 그냥 마주 보고 있는 것도 좋아 괜찮을 때 꼭 우리 다시 만나 우린 어디서든지 가장 좋은 거 또 예쁜 거 그리고 가장 행복한 것만 나 눈물 나도 가끔 겁이 나도 우린 잘 될 수밖에 없으니까 어제가 오늘 같고 오늘이 내일 같은 하루에 다 괜히 지치고 막 헷갈리겠지 다 너도 나도 우리도 숨차게 뛰고 있는 너는 어디야 우리가 바라보고 있는 곳은 같아 아님 정반대로 등을 지고 있나 우리 만나 가득해질 때까지 안고 있자 그냥 마주 보고 있는 것도 좋아 턱 숨이 막히는 것들은 잊자 우린 어디서든지 가장 좋은 거 가장 예쁜 거 그리고 가장 행복한 것만 나 눈물 나도 가끔 겁이 나도 우린 잘 될 수밖에 없으니까 어제가 오늘 같고 오늘이 내일 같은 하루에 다 괜히 지치고 막 헷갈리겠지 다 너도 나도 우리도 
"
822,822,  내안의 나에게          , 임한충  ,발라드,"오늘처럼 비가 오는 날에는 외로움에 그리움 더 해 쏟아지는 빗줄기 혼자 보다 까닭 없는 눈물이 주룩 인생은 허무하다 했던가 그말이 가슴에 와닿아 소낙비가 흠뻑 젖은 도시는 말이 없네 흰머리 잔주름에 나잇살도 생겼지만 이 한 몸 가족 위해 내 인생 던졌다 세월의 흔적 속에 모든 것이 변해 가고 한 치 모를 내 인생은 어디로 가는 걸까 아름다운 이 세상에 태어나 닳고 닳은 이름 석자 남기고 내 인생을 나한테 묻는다면 뭐라 할까 세월의 흔적 속에 모든 것이 변해 가고 한 치 모를 내 인생은 어디로 가는 걸까 아름다운 이 세상에 태어나 닳고 닳은 이름 석자 남기고 내 인생을 나한테 묻는다면 뭐라 할까 지금 내 모습에 아파하지 말자 날 사랑해 아름다운 이 세상에 태어나 닳고 닳은 이름 석자 남기고 내 인생을 나한테 묻는다면 뭐라 할까 인생 운명이요 인생 숙명이요 인생 안갯속 같소 
"
823,823,  영혼의 친구          , 김진태  ,발라드,"나는 왜 당신을 찾는 걸까요 무엇이 필요해서 무엇을 원해서 당신은 알고 있었죠 내가 당신을 찾는 이유를 그런 나를 당신은 사랑해줬죠 인내해주고 용서해주고 함께 했죠 나는 몰랐어요 내게 필요한 것은 당신이 주는 무언가가 아니라 그저 당신임을 나는 왜 당신을 찾는 걸까요 무엇이 필요해서 무엇을 원해서 당신은 알고 있었죠 내가 당신을 찾는 이유를 그런 나를 당신은 사랑해줬죠 인내해주고 용서해주고 함께 했죠 나는 몰랐어요 내게 필요한 것은 당신이 주는 무언가가 아니라 그저 당신임을 함께 걸어요 지금 이 시간을 같이 걸어요 모든 날 모든 시간을 그런 나를 당신은 사랑해줬죠 인내해주고 용서해주고 함께 했죠 나는 몰랐어요 내게 필요한 것은 당신이 주는 무언가가 아니라 그저 당신임을 그저 당신임을 
"
824,824,  지도          , 김단  ,발라드,"그대의 싱그러움은 여름으로 착각하게 해 사뿐히 웃을 때 새싹은 돋아나네 까마득 차가운 겨울밤에 내 온몸을 안아주던 너의 모습 마음 한편에 심어두었네 우리 피어난 꽃을 한 다발 품에 안고 여행하자 이 먼 길 멈추지 않는 장마 속에 흠뻑 젖어 유쾌한 춤을 추자 누군가 내게 청춘을 묻는다면 난 그대를 대답할게 시간은 지나가기에 아름다운 것 그대와 나의 꼭 맞는 발자국을 새겨두자 언젠가 길을 잃어 주저앉을 때 지도가 될 거야 그대의 언어는 세상 모든 아름다움을 그려내는 한 자루의 붓과 물감이야 무심히 색이 바랜 종이 위에 우리의 지도를 그려내자 세상이 밝게 물들면 눈 꼭 감고 아득한 춤을 추자 누군가 내게 청춘을 묻는다면 난 그대를 대답할게 시간은 지나가기에 아름다운 것 그대와 나의 꼭 맞는 발자국을 새겨두자 언젠가 길을 잃어 주저앉을 때 지도가 될 거야 
"
825,825,  헤어지자는 한마디          , 소은  ,발라드,"다르다는 너의 말에 아니라는 말도 못 해 몰랐던건 아니잖아 너도 알잖아 어디서부터 잘못된 걸까 행복해 보이는 사진 사진속 웃는 네 얼굴 지우지 못하고 한참을 머물기만 해 헤어지자는 한마디 난 아직 준비 안 됐어 시간이 해결해줄 거라는 말 믿고 싶어 잠을 청해 매일 밤 정말 헤어지자는 한마디 멈춰있는 시간 속에 나 다시 한번 실감을 해 눈을 감아 꿈이길 기도해 남들보다 못한 사이 다들 어떻게 견뎌내는 건지 거니는 거리마다 너의 흔적만 헤어지자는 한마디 난 아직 준비 안 됐어 시간이 해결 해줄 거라는 말 믿고 싶어 잠을 청해 매일 밤 정말 헤어지자는 한마디 멈춰있는 시간 속에 나 다시 한번 실감을 해 눈을 감아 꿈이길 기도해 나만 이런 건 아닌지 너도 나만큼은 아니라도 아팠음 좋겠어 같은 하늘을 보며 같이 웃음 짓던 너와 내가 이제 더는 그럴 수가 없단 게 말이 돼 사랑했었단 한마디 아픔만 남는 그 마디 풀 수 없는 실타래 속 머릿속에 남아있는 네 모습 헤어져 주면 되겠니 끝난 사인걸 알면서 그래 이렇게 힘든 아픔이라면 다신 사랑 따위 안 할래 
"
826,826,  아직도 네가 너무 좋아          , 찬온  ,발라드,"아직도 네가 너무 좋아 새벽엔 생각이 많아져서 잠도 제대로 못 자고 바보 같은 거 알아 너랑 했던 약속들 생각하면 눈물이 나 나 진짜 찌질 하지 너만 끊어낸다고 다 끝나는 거 아니잖아 너무 힘들어 미안하다고 하지 마 그럼 내가 널 기다리게 되잖아 오늘 밤 나를 아니 못 잊을 것 같아 널 너무 많이 좋아했나봐 너무 힘들어 한 달이 지나도 나는 이미 내 생각 나지도 않겠지만 오늘 밤 나를 이게 진짜 널 위한 거 라면 그래도 돼 하지만 난 아냐 이제 우리는 다신 못 보겠지 아니 그래도 한 번은 마주치겠지 그때의 너는 분명 빛날 거야 
"
827,827,  한마디          ,  won  구원   ,발라드,"단 한 순간도 네게 닿지를 않아서 한참을 멍하니 바라보다 한마디 말도 건네지지가 않아서 마지못해 입을 다문다 난 네게 다가갈 수 없어 난 너를 떠올릴 수도 I wanna on your side 네 온기가 흐려져가 마지못해 지워보는걸 끝내 한마디조차 건넬 수가 없었던 그 밤에 아직 이루지 못한 이야길 전하려 하네 한걸음 또 한걸음 너에게 가는 길은 한번은 돌아봐 줄까 봐 단 한번만이라도 한참을 또 한참을 기다린 나의 하룰 너는 기억해 줄까 여전히 말하고 있잖아 난 너를 향해있는데 I wanna on your mind 혹시나 사라질까 수 없이 널 불러보는걸 끝내 한마디조차 건넬 수가 없었던 그 밤에 아직 이루지 못한 이야길 전하려 하네 끝내 한마디조차 건넬 수가 없었던 그 밤에 아직 이루지 못한 이야길 전하려 하네 
"
828,828,  옛날 사람          , 이원필  ,발라드,"나는 어쩌다가 사랑하는 법을 잊어 버린 걸까 누군갈 만나고 알아 가는 일이 부쩍 힘이 들어 혹시나 내가 건네는 위로가 주제 넘은 참견일까봐 충고랍시고 건네는 모진 말들이 오히려 너를 아프게 할까봐 한 발 한 발 정성 들여서 너에게 다가 가는 중 옛날 사랑밖엔 못 하는 옛날 사람인 걸 어떡해 뜨거운 맘으로 서두르다가는 상처만 남아요 머물다 간 자리 향기만 남도록 조심 조심해요 영원한 사랑을 믿었던 내가 끝을 먼저 생각하게 돼 조건 없는 사랑이란 존재하지 않는다고 나를 타이르게 돼 한 발 한 발 정성 들여서 너에게 다가 가는 중 옛날 사랑밖엔 못 하는 옛날 사람인 걸 어떡해 한 발 한 발 정성 들여서 너에게 다가 가는 중 옛날 사랑밖엔 못 하는 옛날 사람인 걸 어떡해 
"
829,829,  와인          , 이원필  ,발라드,"향기 그윽한 포도밭에 너와 둘이서 나누던 새콤함 그 달콤함 그리워질 때면 꺼내 마시는 레드 와인 이별 모르던 그 시절 그 마음 떠올라서 먹먹해질 때면 변하지 않는 건 없어 어쩔 수 없었던 거야 스스로 위로해 봐도 변한 건 실은 나뿐인지도 몰라 흐릿하던 이미지가 선명하게 다시 떠올라 입 안에 가득한데 아 그립다 미안 내 사랑 미안 미안 사랑 모르던 그 시절 우리가 남겼던 건 무엇이었을까 변하지 않는 건 없어 어쩔 수 없었던 거야 스스로 위로해 봐도 변한 건 실은 나뿐인지도 몰라 흐릿하던 이미지가 선명하게 다시 떠올라 입 안에 가득한데 변하지 않는 건 없어 어쩔 수 없었던 거야 스스로 위로해 봐도 변한 건 실은 나뿐인지도 몰라 흐릿하던 이미지가 선명하게 다시 떠올라 입 안에 가득한데 아 아 그립다 미안 내 사랑 미안 미안 사랑 모르던 그 시절 우리가 남겼던 건 무엇이었을까 쓴 맛이었을까 
"
830,830,  이른 봄 쌓인 눈          , 윤세진  ,발라드,"이젠 끝인가 봐요 더는 볼 수 없는 그대 알고 있었지만 그래도 슬픔은 겨울처럼 찾아왔네요 마지막 겨울일거란 것을 누구보다 그대 알았겠죠 손을 잡고 당신을 바라보던 그때의 모습 마지막인걸 겨울이 가고 이른 봄에 남아있는 눈처럼 나의 기억속에 시간이 흘러 눈은 녹겠지만 나 영원히 잊지 않을게요 어렸을 적 쌓인 눈들은 영원할 줄 알았죠 어느새 계절은 겨울을 향해 붙잡고 싶어도 난 그럴 수 없네요 그대 이런 내맘 알고 있을까요 많이 그리워 하는 날 그대 부디 이젠 편히 쉬어요 겨울이 가고 이른 봄에 남아있는 눈처럼 나의 기억 속에 시간이 흘러 눈은 녹겠지만 나 영원히 기억 할게요 그대 어떤 모습이던 반겨 줄게요 함께했던 지난날을 기억 하나요 그대도 나처럼 
"
831,831,  그 시절의 우리  Duet  신영           , 미느  ,발라드,"어두운 밤 너와 헤어졌던 밤 네 눈물 끝에서 행복하기를 바랬는데 지나보니 행복했던 너와의 추억 머릿속을 스쳐 가슴 깊은 곳에 박혀 나를 울리는데 네가 그립고 그리워서 네가 떠나던 모습 까지도 잊을 수 가 없었어 영원히 날 떠날까봐 생각이나 이젠 웃는 너의 모습이 더 이상 나를 웃게 할 수 없는데 다시 돌아와 줄래 내 곁에 네가 없어서 눈물이 나는데 따스했던 여느 한가로운 날 너의 모습을 그리며 지나간 날을 떠올려 널 보고싶은데 힘들었었던 이별 그날 눈물이 말라 울지 못했던 애써 너를 잊으려 널 떠나 보내려 했던 내모습이 이제 아무렇지가 않아 애써 체념하며 널 떠올려 보면 널 잊어가는 나를 날 그리워 하는 너를 돌이킬 수 없어 그리워 할수록 눈물이 나 이젠 나를 잊고 행복하게 살아 이젠 웃어봐 아니야 네가 그리워 괜찮을 줄 만 알았어 내가 네가 너무 그리워 행복했던 나날들이 좋았는데 우리 사랑해 널 사랑해 떠나지마 다시 돌아와줘 제발 좋았던 그 날 처럼 따뜻했던 그때 우리 그리워서 네가 다시 돌아와줘 
"
832,832,  Lovender          , 한승윤  ,발라드,"긴 너의 침묵은 견딜 수 있어 오랜 시간 서 있는 것마저도 무슨 말을 하려고 망설이는지 알지만 벗어날 수 없어 너에게서 안돼 말하지 마 이별이란 말을 하면 지금부터 두 번 다시는 난 난 사랑 못 할 거야 어느 그 누구와도 내 사랑은 끝이야 어느 그 누가 와도 Yeh 떠나가지 마 나한테 왜 왜 이래 나를 꺾는 순간 점점 죽어갈 거야 붙잡고 물었어 사랑하냐고 그걸 대답 못 했어 넌 처음으로 그래 말하지 마 사랑 안 해 말을 하면 여기부터 어디에서도 난 사랑 못 할 거야 어느 그 누구와도 내 사랑은 끝이야 어느 그 누가 와도 Yeh 떠나가지 마 나한테 왜 왜 이래 나를 꺾는 순간 점점 죽어갈 거야 꽃은 겨우 피는데 지는 건 순간이야 너에게 난 꽃이었을까 사랑 아닐 거야 어느 그 누구와도 나보다 못할 거야 어느 그 누가 와도 Yeh 제발 가지 마 도대체 왜 왜 이래 나를 꺾지는 마 꽃잎 하나 떼지 마 I'm not crazy Oh Please comeback to me yeh Yeh yeh yeh yeh yeh uhm uhm uhm Comeback to me 
"
833,833,  흔하고 흔한 이별          , 신예영  ,발라드,"아무 말도 듣고 싶지가 않아서 뭔가 이상해서 전활 안 받았어 어느 날 느끼게 했던 불안함에 이별을 예감하고 있었어 가슴이 아파서 고개를 숙여 떠나지 말라는 짧은 한마디도 꺼내지 못했어 흔하고 흔한 이별은 내 얘기 같지 않아서 아무 준비조차 못 하고 혼자 처음 울었어 정말 이것밖엔 안되니 너만 떠나가면 어떡해 날 울리는 너 미워져도 잡고 싶어 들릴 듯 말 듯 한 작은 소리로 미안하다는 말 아무 소용 없어 숨도 못 쉬겠어 흔하고 흔한 이별은 내 얘기 같지 않아서 아무 준비조차 못 하고 혼자 처음 울었어 정말 이것밖엔 안되니 너만 떠나가면 어떡해 날 울리는 너 미워져도 잡고 싶어 내 세상엔 너와 나뿐이었어 조심스러웠던 행복들마저 사라져 너를 보내기는 싫어 잊어버리기도 싫어 처음으로 나를 다 줘도 안되는 걸 알았어 정말 이것밖엔 안되니 너만 떠나가면 어떡해 날 울리는 너 미워져도 잡고 싶어 
"
834,834,  넌 그래도 돼  유일무이 로맨스 X 양다일           , 양다일  ,발라드,"길어지는 새벽에 뒤늦게 잠이 드는 그런 날엔 아무 생각 하지 말고 전화 해 밤새 네 얘기 들어 줄 수도 있어 난 스쳐 지나가는 시간들에 너무 복잡했던 실수 속에 그대로 메여 있을 필요는 없어 잠시라도 내려놓고 쉬어도 돼 걱정하지마 억지로 끌려 다닐 필요 없어 넌 너이니까 조금 돌아가면 어때 아름다운 건 전부 다 너일 테니까 내가 늘 옆을 지킨다는 걸 기억해줘 너의 손끝에 닿지 못한 꿈 혼자 아쉬워 마음 쓸 이유도 없어 이젠 내가 널 채워 줄게 잠시라도 내려놓고 쉬어도 돼 걱정하지마 억지로 끌려 다닐 필요 없어 넌 너이니까 조금 돌아가면 어때 아름다운 건 전부 다 너일 테니까 내가 늘 옆을 지킨다는 걸 기억해줘 이렇게 하루 끝을 바라보며 꿈처럼 달려왔던 널 위한 내가 있어 그 안에 빛을 내는 너 uh 누구보다 너를 위해 살아도 돼 넌 그래도 돼 네가 못하는 건 내가 해줄게 언제까지나 나의 세상 속에 너를 끌어 안고서 어디든 데려가 줄게 너만 비추는 빛이 되어서 사랑할게 이젠 편안한 마음으로 잠을 청해 
"
835,835,  넌 가끔 내 생각 하지 나는 가끔가다 딴 생각 해          , 양정승  ,발라드,"자다 얼핏 눈을 뜨고 나도 몰래 불러보는 이름 목소리를 가다듬고 괜히 핸드폰을 껐다 켰다 너 땜에 졸려 죽겠어 네가 깨웠잖아 네가 재워줘 월 화 수 목 금 토 일요일 밤 밤이면 밤마다 졸려 죽겠어 넌 가끔 가다가 내 생각 하지 나는 가끔가다 딴 생각 해 아침에 눈뜨고 양치를 할 때부터 꿈속에 네 이름 부를 때까지 그 어느 날 느닷없이 불쑥 내 앞에 서 있었던 너 난 이름을 묻기도 전에 사랑에 빠졌지 사랑은 거꾸로 들고 한 줄 한 줄 한 줄 읽어가는 책 월 화 수 목 금 토 일요일도 너랑 나 둘이서 같이 읽는 책 넌 가끔 가다가 내 생각 하지 나는 가끔가다 딴 생각 해 아침에 눈뜨고 양치를 할 때부터 꿈속에 네 이름 부를 때까지 동전이 되길 기도해요 나는 앞면 너는 뒷면 마주 볼 수는 없겠지만 영원히 너와 함께 할 수 있다면 사랑은 거꾸로 들고 한 줄 한 줄 한 줄 읽어가는 책 YOU &amp; I I wish I could be with you Forever 영원히 널 사랑하는 날까지 
"
836,836,  천일동안          , 박현규  VROMANCE   ,발라드,"천일동안 난 우리의 사랑이 영원할 거라 믿어 왔었던 거죠 어리석게도 그런 줄로만 알고 있었죠 헤어지자는 말은 참을 수 있었지만 당신의 행복을 빌어줄 내 모습이 낯설어 보이진 않을는지 그 천일동안 알고 있었나 많이 웃고 또 많이 울던 당신을 항상 지켜주던 감사해하던 너무 사랑했던 나를 보고 싶겠죠 보고 싶겠죠 천일이 훨씬 지난 후에라도 역시 그럴 테죠 난 괜찮아요 당신이 내 곁에 있어 줬잖아요 그 천일동안 알고 있었나요 많이 웃고 또 많이 울던 당신을 항상 지켜주던 감사해하던 너무 사랑했던 나를 보고 싶겠죠 천 일이 훨씬 지난 후에라도 역시 그럴 테죠 잊진 마요 우리 사랑 아름다운 이름들을 난 자유롭죠 그날 이후로 다만 그냥 당신이 궁금할 뿐이죠 다음 세상에서라도 우리 다시는 만나지 마요 
"
837,837,  한걸음만  Vocal 이윤희           , 영오       ,발라드,"한걸음만 한걸음 더 가지 말아요 그냥 거기에 멈춰주어요 그대 앞으로 걸어가는 길이 이별인 걸 알아요 더 천천히 느리게 걸어 시간이 더뎠음 해요 그래야 그대 가는 길 멈출 수 있으니 막을 순 없어도 좀 더 오래 그대 뒷모습 담을 수 있으니 오 한걸음만 천천히 걸어요 벌써 우리 이별은 정해진 거잖아 조금 늦는다 해도 바뀌는 건 없어요 한걸음만 좀 더 천천히 걸어가요 그대 이 시간이 좀 더 느리게 흘러가면 좋겠어요 아니 할 수 있다면 멈추고만 싶어 그럴 순 없겠죠 이미 우린 이별 직전에 놓여져 있으니 오 한걸음만 천천히 걸어요 벌써 우리 이별은 정해진 거잖아 조금 늦는다 해도 바뀌는 건 없어요 한걸음만 좀 더 천천히 걸어가요 그대 바꿀 순 없어도 변하는 건 없다 해도 떠나는 그대를 잡을 수도 만질 수도 없는 이미 가 버리는 그대를 나 어떻게 하죠 이젠 오 한걸음만 벌써 우리 이별이 끝나가고 있잖아 오늘이 아니어도 달라질 건 없어요 한걸음만 좀 더 천천히 걸어가요 그대 부탁해요 멈추지 말아요 우릴 
"
838,838,  간직하고 싶어          , 김갑세  ,발라드,"잊지 않았지 캄캄한 수평선 아래 조금씩 비춰지던 우리의 꿈들 다시 그때로 돌아갈 수 있을까 아마 우린 끝없이 헤엄칠거야 나도 알아 좀 서툴고 바보같은거 사랑만이 유일한 철부지 같던 내가 조금씩 변해가고 있다는걸 느껴 고마워 항상 내곁에 있어줘서 I will always be with you 난 항상 이 자리에 서 있어 서로의 마음이 곧 흩어지기 전에 간직하고 싶어 그리워질거야 모두 아마 난 한없이 제자리일지도 몰라 오롯이 항해하는 널 보고 있을게 비록 나는 허우적거릴지라도 걱정하지마 내 모습 잃지 않을게 I will always be with you 난 항상 이 자리에 서 있어 서로의 마음이 곧 흩어지기 전에 간직하고 싶어 그리워질거야 모두 
"
839,839,  불편해  Feat  박소정           , 스노우 D  ,발라드,"기억나 우리 서로 아주 많은 얘길 했었지 하지만 중요한 문제는 잊었나 봐 우린 너무 좋은 모습들만 서로에게 보여준 거 같아 오해들이 너무 커져버렸어 불편해 너의 모든 말들 좋았었던 너의 행동들도 함께했던 모든 시간들이 불편해 되돌리려 노력을 해봐도 너와 내가 자꾸만 멀어져 다시 우리 돌아갈 수 있을까 그때는 그냥 니가 내 옆에 있는 게 좋았어 말없이 가만히 있어도 편했는데 입안 가득 모레를 씹는 듯 말을 하면 할수록 불편해 언제부터 니가 불편한 걸까 불편해 너의 모든 말들 좋았었던 너의 행동들도 함께했던 모든 시간들이 불편해 되돌리려 노력을 해봐도 너와 내가 자꾸만 멀어져 다시 우리 돌아갈 수 있을까 불편해 나의 거짓말들 네게 했던 모든 행동들도 다시 우리 돌아갈 수 있을까 다시 우리 돌아갈 수 있을까 
"
840,840,  smile          , 올리와 칸  ,발라드,"홀로 나와 본 세상은 그저 그래 여름 바다는 질려 작은 노래를 꺼내 햇빛향은 진하게 차에 베었네 가파른 내리막 분홍빛 해 질 녘 우리 웃자 파랑 하늘도 별 수 없으니까 나는 혼자 더는 못 자 아주 어릴 적처럼 우리 순간순간 멈춰서 큰 숨을 마셔야 다가올 긴긴 장마도 모른 채 지나갈 거야 잠에 든 야산은 꽤나 시끄럽네 어두운 낯설음 차라리 마음은 편해 쏟아진 빗소리 결국 나를 덮네 내가 웅덩이였나 어쩐지 말이야 우리 웃자 파랑 하늘도 별 수 없으니까 나는 혼자 더는 못 자 아주 어릴 적처럼 우리 순간순간 멈춰서 큰 숨을 마셔야 다가올 긴긴 장마도 모른 채 지나갈 거야 한번 묻자 나는 어디로 가야 내 마음속 따듯한 작은 마을도 날 묶은 사슬도 첫날밤 느낀 감흥과 어릴 적 내가 찾았던 조용하던 하루 끝 넌 울다 가 마음껏 
"
841,841,  털어놓기          , 이종민  Daniel   ,발라드,"엄마 엄마 그댈 부르며 하루를 시작하고 엄마 엄마 그댈 부르며 하루를 끝마쳐요 나왔어요 하며 익숙한 방으로 들어가면 캄캄한 어둠 속 액자 속의 당신을 보고 또 봐도 왜 당신은 항상 웃고만 있나요 엄마 엄마 이부자리도 정리해 놓을게요 엄마 엄마 벗은 양말도 뒤집어 놓을게요 Woo Hah 엄마 엄마 엄마 냄새가 조금씩 사라져요 엄마 엄마 엄마 아들 항상 옆에 엄마 아들 항상 옆에 있어 
"
842,842,  나처럼 사랑하길          , 이제인  ,발라드,"사랑 그것은 참으로 신기하네  고여 있는 내 맘을 강처럼 흐르게 하네  사랑 그것은 참으로 신기하네  얼어붙은 내 맘을 강처럼 흐르게 하네  너도 나처럼 사랑하길  서로의 마음을 끌어안길  우리는 끝에서 만나게 되어서  하나 같은 둘이 되길  하나 같은 하나 되길  사랑 그것은 무엇이든 녹이는 것  무엇에도 흐트러지지 않는 것  단단하고 흐르기도 하는 것  행복하고 아프기도 하는 것  사랑 그것은 무엇이든 녹이는 것 무엇에도 흐트러지지 않는 것 단단하고 흐르기도 하는 것 행복하고 아프기도 하는 것 너도 나처럼 사랑하길 서로의 마음을 끌어안길 우리는 끝에서 만나게 되어서 하나 같은 둘이 되길 하나 같은 하나 되길 하나 같은 둘이 되길 하나 같은 하나 되길 
"
843,843,  당신의 마음          , 원사임  ,발라드,"깊고 푸른 바닷속 작은 동굴 안에 소중히 모아둔 물빛색 당신의 마음 가만 가만 빛에 비추어 들여다 보면 반짝반짝거리며 사랑을 보여주네 당신의 마음 바다 같아 깊고 푸른 숲속 오래된 나무 아래 소중히 모아둔 풀잎색 당신의 마음 가만 가만 귀를 기울여 들어보면은 바람결에 흔들리며 들려주는 나무의 노래처럼 사랑을 들려주네 당신의 마음 당신의 마음 
"
844,844,  풋사랑 추억          , 맹태섭  ,발라드,"철없던 나를 만나 마음 주고 아팠다니 미안해 어려서 몰랐었던 그 마음 그래서 더 미안해 세월에 지친 마음 하늘을 보네 노을에 비친 나를 바라보다가 추억 속을 걸으며 불러봤어 그 노래 그 눈빛과 꼭 쥔 손이 참 따뜻했어 이슬이 그 눈처럼 반짝거리네 아침이 아름다워 주먹을 쥔다 예쁘게 살아줘요 착한 마음 다치지 말고 
"
845,845,  당신과 라랄라          , 준상  ,발라드,"라랄라 라랄라 라랄라 당신과 라랄라 라랄라 라랄라 라랄라 당신과 라랄라 꽃이 피는 이 봄날에 그대 나와 춤춰봐요 바람 불면 한 걸음 더 내가 더 다가설게요 설레이는 소풍처럼 한번 뛰어도 볼까요 나는 그래요 맘이 그래요 그저 당신과 이렇게 라랄라 라랄라 라랄라 당신과 라랄라 라랄라 라랄라 라랄라 당신과 라랄라 라랄라 라랄라 라라라라라라라라 라랄라 라랄라 라랄라 라랄라 라랄라 꽃향기가 나리 우는 거리 함께 걸어봐요 살랑이는 나비처럼 날아 앉아도 볼까요 두근대는 사랑처럼 한번 빠져도 볼까요 나는 그래요 맘이 그래요 그저 당신과 이렇게 라랄라 라랄라 라랄라 당신과 라랄라 라랄라 라랄라 라랄라 당신과 라랄라 라랄라 라랄라 라라라라라라라라 라랄라 라랄라 라랄라 라랄라 라랄라 꽃이 피는 봄날에 그대 손을 잡아요 당신과 이렇게 라랄라 라랄라 라랄라 당신과 라랄라 라랄라 라랄라 라랄라 당신과 라랄라 
"
846,846,  어떨 것 같아          , 픽션들  PICTIONS   ,발라드,"사람들 속에서 너를 찾았을 땐 늘 이상해 눈에 들어오는 걸 어떤 노력 없이 그래 니가 어떻게란 말 내가 어쨌냐는 말 너를 밀어냈던 밤이 날 움직여 너를 잃고 싶지 않단 말은 만약이란 꿈의 애틋한 결말 넌 어떨 것 같아 우리가 아니게 된다는 게 넌 어떨 것 같아 우리가 우리가 아니게 된다는데 그렇다던데 사람들 속에서 널 만났던 게 이젠 이상해 반에 반도 없는 걸 널 닮은 사람은 그래 나를 소곤댔던 밤 너를 듣고 울던 밤 우스운 온통 농담뿐이던 그 전화 니가 내게 즐겁단 미소는 마치 오래 지킬 약속 같았어 넌 어떨 것 같아 우리가 아니게 된다는 게 넌 어떨 것 같아 우리가 우리가 아니게 된다는데 더 알게 되나 봐 어째 만날 때보다 보내고 나서야 너를 겨우 닮아버렸네 넌 어떨 것 같아 우리가 아니게 된다는 게 넌 어떨 것 같아 우리가 우리가 아니게 된다는데 우리가 아니게 된다는데 
"
847,847,  Tattoo          , Dear Corin  디어코린   ,발라드,"red green pink dark blue 나의 사랑의 끝은 깊고 짙은 blue smoke gray hennessy’s strong 너의 사랑의 끝은 검고 짙은 black oh love is like a tattoo the code is black oh love is like a tattoo 짙게 새겨진 너라는 깊은 바다에 빠져 도망치는 법도 헤엄치는 법도 모두 잊어버린 채 상처는 벌어졌어 비틀비틀 흔들리며 서로 등을 돌려 oh love is like a tattoo the code is black oh love is like a tattoo 짙게 새겨진 It’s getting deeper I’m getting deeper deep deep deep deep It’s getting deeper I’m getting deeper deep deep deep deep 너라는 깊은 바다에 빠져 도망치는 법도 헤엄치는 법도 모두 잊어버린 채 
"
