,title,artist,genre,lyric
458,  대한의 바람아          , 더블레스  ,성인가요 트로트,"불어라 불어라 대한의 바람이 분다 백주대낮에 은빛보름달 가득안고 차고올라 불어라 불어라 대한의 바람이 분다 흥에 겨워 얼쑤 님찾아 힘껏 뛰어보자 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 태평양물 등에 지고 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 백두산을 기어올라 불어라 불어라 대한의 바람이 분다 낳고 자란 한강물을 내가 어찌 잊으리오 불어라 불어라 대한의 바람이 분다 우루루 몰려 얼쑤 고향물 마음껏 마셔보자 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 태평양물 등에 지고 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 대한의 바람이 불어 온다 불어라 불어라 대한의 바람이 분다 백두대간의 금빛보름달 가득안고 차고올라 불어라 불어라 대한의 바람이 분다 흥에 겨워 얼쑤 고향땅 마음껏 뛰어보자 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 태평양물 등에 지고 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 백두산을 기어올라 만주벌판 발해의 땅위로 불어라 불어라 대한의 바람이 분다 낳고 자란 이땅위에 역사의 깃발을 휘날리자 불어라 불어라 대한의 바람이 분다 우루루 몰려 얼쑤 이때다 마음껏 춤을 추자 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 태평양물 등에 지고 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 바람이 분다 돛을 펴라 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 태평양물 등에 지고 어기어 잇차 어기어 잇차 대한의 바람이 분다 어기어 잇차 어기어 잇차 대한의 바람이 불어 온다 
"
459,  태화강의 추억          , 황제  Whang Je   ,성인가요 트로트,"맑고 푸르른 동해바다  동해바다 남쪽에 있는  사랑이 샘솟는 이곳  이곳은  울산  울산이라오  만나면 헤어질 인생사라 하지만  나의 꿈 부풀은 이곳  이곳은  나의 보금자리라오  태화강에 달빛이 어리면  내 마음 취하여 사랑하는 친구와  밤새도록 정 나누던  그리운 그시절 생각난다  지나가 변해버린  세월이 미워지지만  꿈속에서 만날 수 있는  사랑의 추억이여  태화강의 추억이여  태화강에 달빛이 어리면 내 마음 취하여 사랑하는 친구와 밤새도록 정 나누던 그리운 그시절 생각난다 지나가 변해버린 세월이 미워지지만 꿈속에서 만날 수 있는 사랑의 추억이여 태화강의 추억이여 
"
460,  그대의 풋풋한 향기          , 김호진  ,성인가요 트로트,"주룩주룩 내리는 저 빗소리에 한낮 그대의 노랫소리인가 또록또록 말간 음성 날 부르는 그대의 목소리인가 바람결에 살짝 들릴 듯 말듯 누군가 보일 듯 말듯 장미향기 그윽한 그리움 싱그런 오월의 향기인가 청아한 빗방울 노랫소리에 아련히 불그레 젖어드는 눈시울 그대의 풋풋한 향기인가 그대의 풋풋한 향기인가 청아한 빗방울 노랫소리에 아련히 불그레 젖어드는 눈시울 그대의 풋풋한 향기인가 그대의 풋풋한 향기인가 청아한 빗방울 노랫소리에 아련히 불그레 젖어드는 눈시울 그대의 풋풋한 향기인가 그대의 풋풋한 향기인가 
"
461,  고객님          , 도일  ,성인가요 트로트,"말 같은 말을 해야 말이지 알아들을 말을 해야 말이지 그 말에 내 맘이 말이 아니지 오늘도 내 속은 숯검댕이지 고객님 진상 고객님 고객님 진상 고객님 고객님 진상 고객님 고객님 진상 고객님 진상은 진상을 모르지 제발 한 번만 한 번만 생각을 입장 바꿔 생각해봐 내 맘을 우리 서로 사랑하고 행복합시다 고객님 진상 고객님 고객님 진상 고객님 고객님 진상 고객님 고객님 진상 고객님 고객님 고객님 고객님 고객님 어서 오세요 또 오세요 고객님 우리 고객님 고객님 멋진 고객님 고객님 우리 고객님 고객님 멋진 고객님 고객님 우리 서로 통하는 말로 우리 고객님 우리 서로 해피합시다 고객님 우리 서로 통하는 말로 멋진 고객님 우리 서로 해피합시다 
"
462,  마쫌          , 최백호  ,성인가요 트로트,"잘 한다 잘 한다 했더니 너무 나간다 이쁘다 이쁘다 했더니 진짠줄 아네 잘 한다 까불어 봐야 견적 나온다 아무리 못났다 들어도 바보 아니다 딱 거기 까지가 피차에 좋은데 니탓 내탓 선을 넘고 말이 많네 마쫌 그냥 쫌 지는 게 이긴 다 옛말이 맞는 말이다 왔다가 갔다가 하다가 되돌아 간다 달도지고 별도지고 모두가 별수 없더라 뒤늦게 울어야 아무도 안 달래준다 딱 거기 까지가 피차에 좋은데 니탓 내탓 선을 넘고 말이 많네 마쫌 그냥 쫌 마쫌 제발 쫌 
"
463,  님은 갔어요          , 남해준  ,성인가요 트로트,"님은 갔어요 헤어지면 죽을 것 같은 우리였는데 우리였는데 지금 내 가슴에 상처를 내며 돌아섰어요 나를 버리고 떠나갔어요 전화도 못하게 해요 집 앞에서 서성이는 그런 것도 하지 말래요 참다 참다 새벽녘에 당신의 집 앞을 몇 번씩 돌다 돌다 당신 본 듯 돌아와 잠이 든답니다 내게 하루가 이렇게 힘든데 당신은 얼마나 아플까 행복하다고 나에게 큰소릴 쳐도 내 맘속의 당신은 울고 있어요 님은 갔어요 난 사랑을 끝낼 준비도 안돼있는데 안돼있는데 지금 나에게 잊어달라며 돌아섰어요 나를 버리고 떠나갔어요 눈물 나 못살겠어요 하루가 천년 같아 정말로 못살겠어요 참다 참다 새벽녘에 당신의 집 앞을 몇 번씩 돌다 돌다 당신 본 듯 돌아와 잠이 든답니다 내게 하루가 이렇게 힘든데 당신은 얼마나 아플까 헤어지자고 나에게 큰 소릴 쳐도 내 맘속의 당신은 울고 있어요 돌아와 
"
464,  남자의 사랑          , 김도현  ,성인가요 트로트,"수줍게 웃던 당신 모습 그리워서 그리워서 철이 없어 몰랐었던 그 시절 그리워지네 영원한 약속은 잊혀져가고 추억 속에 남겨져 있네 잊을 수 없던 나의 첫사랑 남자의 애달픈 사랑 남자 남자라는 이름이라 다가설 수 없는 마음 안타까운 남자의 사랑 환하게 웃던 당신 모습 보고파서 보고파서 철이 없어 몰랐었던 그 시절 아련해지네 영원한 약속은 잊혀져가고 추억 속에 남겨져 있네 잊을 수 없던 나의 첫사랑 남자의 서글픈 사랑 남자 남자라는 이름이라 다가설 수 없는 마음 안타까운 남자의 사랑 
"
465,  비목어      사랑          , 초아강  ,성인가요 트로트,"손길만 스치어도 두근대던 사랑도 밤하늘 별을 안고 나누었던 사랑도 함께 있어야 하나 되는 비목어 사랑 반쪽으로 살 수는 없어 하루를 살더라도 사랑도 행복도 함께해야 함께해야 하나 되는 당신과 나 우리 사랑 비목어 사랑 눈길만 마주쳐도 설레이던 사랑도 밤하늘 달을 안고 속삭이던 사랑도 함께 있어야 하나 되는 비목어 사랑 반쪽으로 살 수는 없어 하루를 살더라도 슬픔도 아픔도 함께해야 함께해야 하나 되는 당신과 나 우리 사랑 비목어 사랑 우리 사랑 비목어 사랑 
"
466,  보석 같은 인생          , 김동현  ,성인가요 트로트,"모든 게 내 탓이오 손 내밀면서  마음 비워 살다보니 행복하구나  근심 걱정 모든 짐을 벗어버리고  사랑하는 사람 함께 손잡고 간다  때로는 기쁜 날도 해 뜨는 날도  때로는 슬픈 날도 비 오는 날도  시련이야 없겠냐만은  그래도 위로하며 살아온 인생이  보석같이 소중하구나  모든 것 내려놓고 정을 나누고  배려하며 살다보니 행복하구나  근심 걱정 모든 짐을 벗어 버리고  사랑하는 사람 함께 손잡고 간다  때로는 기쁜 날도 해 뜨는 날도  때로는 슬픈 날도 비 오는 날도  시련이야 없겠냐만은  그래도 위로하며 살아온 인생이  보석같이 소중하구나  그래도 위로하며 살아온 인생이 보석같이 소중하구나 
"
467,  송도달빛축제          , 볼파란삼춘들  ,성인가요 트로트,"오늘 송도에 갔다 오늘 달빛축제를 봤다 사실 달빛 축제는 없다 잠깐이라도 달빛축제는 없다 부서지는 햇살 사이로 바람이 날 깨울때 난 아직도 보지 못하는 이 축제를 알아가네요 좋아했던 그대에게로 바람이 또 날리네 난 아직도 보지 못하는 이 축제를 기다리네요 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 뚜루뚜 
"
468,  수은등          , 양지은  ,성인가요 트로트,"어스름 저녁 길에 하나 둘 수은등 꽃이 피면은 그대와 단둘이서 거닐던 이 길을 서성입니다 수은등 은은한 빛 변함은 없어도 당신은 변했구려 보이지 않네 아아아아 수은등 불빛 아래 이 발길은 떠날 줄 몰라 어두운 밤 거리에 하나 둘 오색 불 깜빡거리면 그대의 웃음소리 들려올 듯 내 가슴은 설레이네 바람 부는 이 거리는 변함이 없건만 당신은 변했구려 보이지 않네 아아아아 오색등 깜빡이는 이 거리를 잊으셨구려 
"
469,  여기까지          , 이하정  ,성인가요 트로트,"사랑했던 당신이기에  가슴 아픈 마음이지만  보내야 하는 길이라면  우리의 운명인걸  붙잡고 애원해도 인연이 아닌걸  지나온 그 세월 원망도 했었지  아쉬움만 남기고 떠나간 그 사람  미워하지 않으리 미워하지 않으리  우리 사랑 여기까지  사랑했던 당신이기에  가슴 아픈 마음이지만  보내야 하는 길이라면  우리의 운명인걸  붙잡고 애원해도 인연이 아닌걸  지나온 그 세월 원망도 했었지  아쉬움만 남기고 떠나간 그 사람  미워하지 않으리 미워하지 않으리  우리 사랑 여기까지  우리 사랑 여기까지 
"
470,  너뿐이니까          , 도윤걸  ,성인가요 트로트,"다시는 나의 곁을  떠나가지 않겠다는  너의 그런 거짓말  진심이 아니란걸 알면서도  나는 믿고 싶었었어  사랑만은 쉽게 바뀔수있다고  그까짓 자존심은 쉽게  포기할수있었어  어느날 우연하게 만났다던  친구라는 너의 말투속에서  어설픈 연극인걸 알면서도  그냥 참고 넘어갔어  진심이면 돌아올수있다고  그까짓 남자쯤은 쉽게  단념할수있었어  실수로 너와의 헤어짐 뒤에  다시 연락이 왔어  하늘이 무너지고 날벼락이  내려왔지 너 결혼한다고  이제는 두번다시  돌아올수 없는 길을왜 택한거야  다시 생각해봐 너에게는  내가 진짜 진심이였었는데  다시금 나에게로 돌아오길  바라면서 기다릴꺼야  오직 너만 보는 사나이니까  시간이 지나도 잊을수없을거라 생각했었어 이 세상에서 버림 받은건 나 하나뿐이야 이제는 두번다시 돌아올수 없는 길을왜 택한거야 다시 생각해봐 너에게는 내가 진짜 진심이였었는데 다시금 나에게로 돌아오길 바라면서 기다릴꺼야 오직 너만 보는 사나이니까 한번더 생각해봐 나에게로 돌아오길 간절히 바랄께 이게 끝이라면 나에게는 너무 진짜 불행해질꺼같아 언제나 나에곁에 돌아오길 바라면서 생각할꺼야 오직 나에게는 너뿐이니까 
"
471,  가슴이 철렁 심장이 쿵쿵          , 진산풍월  ,성인가요 트로트,"가슴이 철렁 심장이 쿵쿵 당신 몰래 나도 모르게 당신만 보면 당신만 보면 지맘대로 두근거려요 많고 많은 사람 중에 하필이면 당신이 내 눈앞에 나타나서 나를 힘들게 하네 당신만 보면 내 가슴이 철렁 스쳐만 가도 바라만 봐도 내 심장이 쿵쿵거리네 어쩌면 좋아 설레이는 이 여자 나도 모르게 좋아하나 봐 자꾸자꾸 생각이 나네 가슴이 철렁 심장이 쿵쿵 당신 몰래 나도 모르게 당신만 보면 당신만 보면 지맘대로 두근거려요 많고 많은 사람 중에 오직 당신 하나만 내 가슴을 흔드네요 내 심장을 울리네 당신만 보면 내 가슴이 철렁 눈빛만 줘도 손짓만 해도 내 심장이 쿵쿵거리네 어쩌면 좋아 설레이는 이 여자 나도 모르게 사랑하나 봐 자꾸자꾸 보고 싶어져 자끄자꾸 만나고 싶어 
"
472,  언니 왔다          , 박서이  ,성인가요 트로트,"언니 왔다 언니 왔다 아주 멋진 언니가 왔다 많고 많은 언니들중에 그중에서 언니가 캡틴이야 언니에게는 시간이 금이야 너를 만나는 그 시간이 최고야 너만 바라볼 수 있으니까 언니 좋아 언니 좋아 언니 좋아 언니 좋아 아무나 좋아하지 말어라 이 언니만 사랑해다오 언니가 누구게 언니 알잖아 이제부턴 언니만 믿어 언니 왔다 언니가 왔다 언니 왔다 언니 왔다 아주 짱인 언니가 왔다 많고 많은 언니들중에 그중에서 언니가 멋쟁이야 언니에게는 시간이 돈이야 너와 함께한 그 시간이 소중해 너만 바라볼 수 있으니까 언니 좋아 언니 좋아 언니 좋아 언니 좋아 아무나 좋아하지 말어라 이 언니만 사랑해다오 언니가 누구게 언니 알잖아 이제부턴 언니만 믿어 언니 왔다 언니가 왔다 
"
473,  내고향 영광          , 이은주  ,성인가요 트로트,"서해 바다 저녁 노을 곱게 물들이면 법성포구 굴비잡이 통통배 들어오네 태어나 크면서 사랑했던 내 고향 영광 소금보다 짠하게 적셔오는 그리운 어머니 얼굴 파도에 그리움은 부서져도 내 고향은 영광이어라 상사 꽃 뜨겁게 피어나는 고향을 사랑하리 내 고향 남도의 영광 내 고향은 영광입니다 서해 바다 저녁 노을 곱게 물들이면 법성포구 굴비잡이 통통배 들어오네 태어나 크면서 사랑했던 내 고향 영광 소금보다 짠하게 적셔오는 가고픈 내 고향 영광 파도에 그리움은 부서져도 내 고향은 영광이어라 상사 꽃 뜨겁게 피어나는 고향을 사랑하리 내 고향 남도땅 영광 내 사랑은 영광입니다 내 고향은 영광입니다 
"
474,  로또인생          , 전다겸  ,성인가요 트로트,"대박이야 대박이야 로또인생 대박이야 행운 행복 사랑 로또인생 대박일세 이래도 한세상 저래도 한세상 힘들다고 생각들 땐 툭툭털고 두리둥실 춤을 춰보자 다같이 로 노래를 불러보자 또 또 다시 찾아온 내 인생 인 인생 최고의 순간인데 생 생각 말고 이 순간을 즐겨보자 얼씨구 좋구나 좋아 로또인생 대박이야 대박이야 로또인생 대박이야 행운 행복 사랑 로또인생 대박일세 이래도 한세상 저래도 한세상 힘들다고 생각들 땐 툭툭털고 두리둥실 춤을 춰보자 다같이 로 노래를 불러보자 또 또 다시 찾아온 내 인생 인 인생 최고의 순간인데 생 생각 말고 이 순간을 즐겨보자 얼씨구 좋구나 좋아 로또인생 
"
475,  세월연가          , 전다겸  ,성인가요 트로트,"세월아 청춘아 굽이 굽이 흘러 흘러 여기까지 왔건만 예정도 약속도 없는 우리네 인생길 이 넓은 세상에 무엇을 찾으려고 그토록 헤매는지 알 수가 없네 아아아아 바람 같은 시절아 나는 아직 젊은 청춘이건만 너는 어찌 같이 가자 유혹하느냐 세월아 세월아 제발 제발 너 혼자 먼저 가거라 세월아 청춘아 굽이 굽이 흘러 흘러 여기까지 왔건만 예정도 약속도 없는 우리네 인생길 이 넓은 세상에 무엇을 찾으려고 그토록 헤매는지 알 수가 없네 아아아아 바람 같은 시절아 나는 아직 젊은 청춘이건만 너는 어찌 같이 가자 유혹하느냐 세월아 세월아 제발 제발 너 혼자 먼저 가거라 
"
476,  치맥데이          , 홍빈  ,성인가요 트로트,"오늘은 치맥 한잔 기분 좋아 치맥 한잔 찌릿찌릿 내 마음 유혹 한다 너는 후라이드 나는 양념치킨 매운 맛 순한 맛 닭 날개 손에 쥐고 세상을 바라 본다 치킨에 맥주 한잔 친구 되고 애인 되고 부딪히는 술 한잔에 우정이 싹튼다 인생이 흐른다 슬픔도 잊어버려 괴로움 벗어버려 우정 한잔 사랑 한잔 치맥 한잔에 내 인생 익어 간다 오늘은 치맥데이야 오늘은 치맥데이야 오늘은 치맥 한잔 기분 좋아 치맥 한잔 찌릿찌릿 내 마음 유혹 한다 너는 후라이드 나는 양념치킨 매운 맛 순한 맛 닭 날개 손에 쥐고 세상을 날아 본다 치킨에 맥주 한잔 친구 되고 애인 되고 부딪히는 술 한잔에 우정이 싹튼다 인생이 흐른다 슬픔도 잊어버려 괴로움 벗어버려 우정 한잔 사랑 한잔 치맥 한잔에 내 인생 익어 간다 오늘은 치맥데이야 오늘은 치맥데이야 
"
477,  추억의 일기장          , 조정  ,성인가요 트로트,"그때가 그리워 너무 보고 싶을때엔 나는 나는요 추억의 일기장을 꺼내요 그대가 그리워 너무 보고 싶은때엔 나는 나는 추억의 일기장을 넘겨요 수업 시간 보다 쉬는 시간이 좋았고 시험기간 보다 방학기간이 좋았죠 수업이 끝나면 우리는 함께 뛰었고 달고나 먹으며 우리는 뽑기를 했었죠 일기장을 꺼내서 추억의 첫장을 넘기니 호섭이가 그립고 내 친구 영자가 그리워 일기장을 넘기며 그때를 추억해 보니 철수도 그립고 영희도 그리워 혼자있기 보다 친구와 함께 놀았고 혼자먹기 보다 친구와 나눠 먹었죠 엄마가 찾아와 애타게 나를 불러도 집에가기 싫어서 밤새도록 놀고싶었죠 이 다음에 커서도 우리는 함께 하자고 세월이 흘러도 우리는 변치 말자고 일기장을 건네며 뜨거운 약속을 했었죠 밤하늘을 보며 맹세를 했었죠 일기장을 걸고 약속을 했었죠 
"
478,  참 좋은 날          , 이찬원  ,성인가요 트로트,"유난히 힘이 들던 날 꽃이 되어 별이 되어 내게로 다가온 당신 소리 내어 울고 싶던 날 운명처럼 연인처럼 내게 온 선물 그대 없인 나도 없었고 그대 있어 나도 있네요 꿈을 꾸듯 그대와 걸어갈게요 하늘까지 저 구름까지 참 좋은 날 그 어느 날 우리 만난 날 또 시련이 우릴 막을지라도 우리 밝게 빛날 그 날에 두 손 꼭 잡고 함께 걸어갈게요 우리 그렇게 약속해 그대 없인 숨 쉴 수 없고 그대 있어 내가 사네요 평생토록 그대만 지켜줄게요 해가 되어 저 달이 되어 참 좋은 날 그 어느 날 우리 만난 날 또 시련이 우릴 막을지라도 우리 밝게 빛날 그 날에 두 손 꼭 잡고 함께 걸어갈게요 우리 그렇게 약속해 수많은 계절들이 피고 또 저물어가도 그대만 영원히 내 사랑인 걸요 참 좋은 날 그 멋진 날 눈부신 그날에 가슴 아린 슬픔은 모두 잊어버려요 우리 함께 웃을 수 있게 그대 손 절대 놓치지 않을게요 내가 그댈 지킬게요 참 좋은 날입니다 
"
479,  위험한 사랑          , 서지오  ,성인가요 트로트,"위험한 사랑이라 말했잖아요 타인이 되어버린 못난 사람아 꺼져 버린 내 사랑 꿈같던 나날들 숨이 멎어 버릴 내 사랑아 언제든 떠날 사람이란 걸 알고 있지만 알지만 스쳐 지나갈 사람이라 해도 헤어나올수 없었죠 욕망의 끝은 절망이란 것도 바보처럼 알아요 차갑게 식어가는 커피잔 속에 사랑이 남아있어요 위험한 사랑이라 말했잖아요 타인이 되어버린 나의 사랑아 불꽃같던 내 사랑 꿈같던 기억들 사랑의 덫이었나요 위험한 사랑이라 말했잖아요 타인이 되어버린 못난 사람아 꺼져 버린 내 사랑 꿈같던 나날들 숨이 멎어 버릴 내 사랑아 욕망의 끝은 절망이란 것도 바보처럼 알아요 차갑게 식어버린 커피잔 속에 사랑이 남아있어요 위험한 사랑이라 말했잖아요 타인이 되어버린 나의 사랑아 불꽃같던 내 사랑 꿈같던 기억들 사랑의 덫이었나요 위험한 사랑이라 말했잖아요 타인이 되어버린 못난 사람아 꺼져 버린 내 사랑 꿈같던 나날들 숨이 멎어 버릴 내 사랑아 숨이 멎을 것 같아 사랑아 
"
480,  일자연서          , 박연서  ,성인가요 트로트,"가던 길로 가다 보니 하던 대로 하다 보니 나 여기 한 마리 새가 되어 이정표 앞에 서 있네 물어보고 왔더라면 오던 길 돌고 돌아 헤매지도 않았을 것을 인생은 누구나 오는 길은 다르지만 가는 길은 한길이더라 일자연서 적어놓고 오늘도 소리 없이 웃는 여자여 가던 길로 가다 보니 하던 대로 하다 보니 나 여기 한 마리 새가 되어 이정표 앞에 서 있네 물어보고 왔더라면 오던 길 돌고 돌아 헤매지도 않았을 것을 인생은 누구나 오는 길은 다르지만 가는 길은 한길이더라 일자연서 적어놓고 오늘도 소리 없이 웃는 여자여 
"
481,  잘 살았으면 좋겠구나          , 진산  ,성인가요 트로트,"아리 아리랑 쓰리 쓰리랑 행복하게 건강하게 살았으면 좋겠다 정초에 만나자고 하더니 뭐하는가 이 친구는 섣달 그믐이 되었어도 이 친구는 소식없네 소식없는 자네라도 잘됐으면 좋겠다 맘편하게 살았으면 좋겠구나 친구 인생도 내 인생도 행복하게 건강하게 살았으면 좋겠다 아리 아리랑 쓰리 쓰리랑 행복하게 건강하게 살았으면 좋겠다 하루 하루 지내다보면 더해지는 우리나이 또 하루 지났네 보고싶다 이 친구야 소식없는 자네라도 잘됐으면 좋겠다 맘편하게 살았으면 좋겠구나 친구 인생도 내 인생도 행복하게 건강하게 살았으면 좋겠다 하는 일도 가족들도 잘됐으면 좋겠다 아리아리 쓰리쓰리 잘살았으면 좋겠구나 
"
482,  당신 나와 춤을 출래요          , 몽실이  ,성인가요 트로트,"당신 나와 춤을 출래요 오늘 밤 모든걸 잊고 모두가 잠든사이 당신과 황홀한 새벽에 빠져요 지금 여기 나와 함께 춤을 춰요 신나는 노래에 맞춰 춤을 춰요 생각일랑 하지 말고 당신과 화끈하게 춤을 출래요 지금 이 순간을 나와 함께 사랑에 빠져요 달빛아래 내 그림자 밟으면서 신나게 흔들어봐요 당신은 나의 당신은 사랑 밤새도록 사랑할래요 당신 나와 춤을 출래요 들려오는 음악에 맞춰 향기로운 당신 품에 안기어 영원히 나 춤을 출래요 지금여기 나와 함께 춤을 춰요 신나는 노래에 맞춰 춤을 춰요 생각일랑 하지 말고 당신과 뜨거운 사랑을 나눠요 지금 이 순간을 나와 함께 사랑에 빠져요 불어오는 그대 숨결 느끼면서 신나게 춤을 춰봐요 당신의 눈빛 당신의 미소 영원토록 사랑할래요 당신나와 춤을 출래요 오늘 밤 모든 걸 잊고 모두가 잠든사이 당신과 황홀한 새벽에 빠져요 향기로운 당신 품에 안기어 영원히 나 춤을 출래요 
"
483,  미운 사람          , 권용욱  ,성인가요 트로트,"사랑한다고 사랑한다고 천 번을 속삭이더니 어딜갔나 어딜갔나 나만 홀로 버려두고 미운 사람 사랑한다는 흔한 그 말에 내가 또 속은 거야 영원 하자는 뻔한 거짓말에 내가 또 속고 만 거야 뜬구름 처럼 갈 거였다면 차라리 오지나 말지 내 가슴 못쓰게 망가뜨려 놓고 이 밤 누구의 품에 안겨 있는지 사랑한다고 사랑한다고 천 번을 속삭이더니 어딜 갔나 어딜 갔나 나만 홀로 버려두고 미운 사람 뜬구름 처럼 갈 거였다면 차라리 오지나 말지 내 가슴 못쓰게 망가뜨려 놓고 이 밤 누구의 품에 안겨 있는지 사랑한다고 사랑한다고 천 번을 속삭이더니 어딜갔나 어딜갔나 나만 홀로 버려두고 예 사랑한다고 사랑한다고 천 번을 속삭이더니 어딜 갔나 어딜 갔나 나만 홀로 버려두고 미운 사람 오 미운 사람 
"
484,  남자이야기          , 김종호  ,성인가요 트로트,"굽어진 세상 길을 걸어 왔었지 외롭고 고독한 길을 남자로 살아 오며 걷던이 길에 그녀를 알게 되었지 눈물을 삼켜 가며 버텨 왔었지 사내로 태어난 죄로 때로는 울어 가며 의지 하고픈 존재도 필요 했건만 무엇도 두렵지가 않다는 그 말 마음과 다른 이야기 그 시절에 함께 했던 사랑을 맹세 했건만 인생에 수레바퀴는 내 사랑을 시기하더라 부르스 리듬 맞춰 속삭 였었지 영원히 다짐 한다던 여자의 사랑 따윈 믿지 말라던 그말이 맞았던건가 인생길 넘어 굽이 돌아선 곳엔 내 사랑 있지 않을까 언제 인가 그 어느날 그녀가 생각이나면 나홀로 잔을 기울며 옛 추억에 마음을 싣는다 아아아아 남자의 마음 속에 심어진 사랑 뿌리채 뽑아간 사람 그녀는 어디에서 웃는 얼굴로 또 다른 꽃이 됐을까 인생길 넘어 굽이 돌아선 곳엔 내 사랑 있지 않을까 그 시절에 함께 했던 사랑을 맹세 했건만 인생에 수레바퀴는 내 사랑을 시기하더라 아아아아 
"
485,  메모지          , 박세욱  ,성인가요 트로트,"조그만 찻집에서 너를 기다렸지 언제나 나보다 늦게 오는 너를 그래도 그때가 행복 했었다 너를 오래 기다리고 있어도 우리가 마주보고 앉았던 그 자리 그 자리는 그대로 있는데 아직도 너의 따듯한 온기가 남아있을 것 만 같아서 메모지를 꺼내 쓴 다 보고 싶다고 그리고 물어 본다 잘 지내느냐고 메모지 끝에다 다시 써본다 아직도 너를 못 잊고 산다고 삐걱 거리는 나무계단을 하나 둘 올라가면 낮 익은 자리 작은 창문 너머로 보이는 바다 그 바다는 그대로 인데 우리가 마주보고 앉았던 그 자리 그 자리는 그 대로 있는데 아직도 너의 따듯한 온기가 남아있을 것 만 같아서 메모지를 꺼내 쓴 다 보고 싶다고 그리고 물어 본다 잘지 내느냐고 메모지 끝에다 다시 써본다 아직도 너를 못 잊고 산다고 아직도 너를 못 잊고 산다고 
"
486,  사랑도 이별도          , 김수련  ,성인가요 트로트,"사랑도 눈물이더라 이별도 눈물이더라 사랑할 땐 행복의 눈물 이별할 땐 슬픔의 눈물 사랑도 이별도 모두가 눈물이더라 아아 아아아 이별 없는 세상에서 사랑하는 당신과 내 사랑 당신과 영원히 행복하게 살아요  사랑도 눈물이더라 이별도 눈물이더라 사랑할 땐 행복의 눈물 이별할 땐 슬픔의 눈물 사랑도 이별도 모두가 눈물이더라 아아 아아아 이별 없는 세상에서 사랑하는 당신과 내 사랑 당신과 영원히 행복하게 살아요 사랑하는 당신과 내 사랑 당신과 영원히 행복하게 살아요
					"
487,  돌고 도는 세상          , 이미녀  ,성인가요 트로트,"돌고돌고 돌아간다 빨강파랑 색색깔의 바람개비 돌아가듯 우리인생 돌아간다 잘났다고 으쓱하고 못났다고 기죽지마라 양지가 음지되고 음지가양지 된다 웃다보면 웃을일만 가득하고 즐기다보면 살만한세상 아아아아 돌고도는 인생살이 돌아돌아 제자리 돌고돌고 돌아간다 돌고돌고 돌아간다 빨강파랑 색색깔의 바람개비 돌아가듯 우리인생 돌아간다 잘났다고 으쓱하고 못났다고 기죽지마라 양지가 음지되고 음지가양지 된다 웃다보면 웃을일만 가득하고 즐기다보면 살만한세상 아아아아 돌고도는 인생살이 돌아돌아 제자리 돌고돌고 돌아간다 아아아아 돌고도는 인생살이 돌아돌아 제자리 돌고돌고 돌아간다 돌고돌고 돌아간다 
"
488,  신    김치주제가          , 서희  ,성인가요 트로트,"만약에 김치가 없었더라면  무슨 맛으로 밥을 먹을까  진수성찬 산해진미 날 유혹해도  김치 없으면 왠지 허전해  김치없인 못살아 정말 못살아  나는 나는 너를 못잊어  맛으로 보나 향기로 보나 빠질 수 없지  입맛을 바꿀 수 있나  만약에 김치가 없었더라면  무슨 맛으로 밥을 먹을까  진수성찬 산해진미 날 유혹해도  김치 없으면 왠지 허전해  김치없인 못살아 정말 못살아  나는 나는 너를 못잊어  맛으로 보나 향기로 보나 빠질 수 없지  입맛을 바꿀 수 있나  자 우리나라의 대표적 김치  12종류를 말씀드리겠습니다  먼저 갓김치 부추김치 나박김치  배추김치 총각김치 백김치  열무김치 파김치 동치미  오이소박이 속박지라  만약에 김치가 없었더라면  무슨 맛으로 밥을 먹을까  진수성찬 산해진미 날 유혹해도  김치 없으면 왠지 허전해  김치없인 못살아 정말 못살아  나는 나는 너를 못잊어  맛으로 보나 향기로 보나 빠질 수 없지  입맛을 바꿀 수 있나  입맛을 바꿀 수 있나 
"
